TransactionID,TransactionDT,TransactionAmt,card1,card4,card6,addr1,addr2,dist1,dist2,P_emaildomain,ProductCD,C1,C2,C3,C4,C5,DeviceType,DeviceInfo,isFraud
1026539,12981892,85.03227284713911,7786,discover,credit,429,65,20.424626510362458,17.843853758666498,gmail.com,C,2,0,1,3,2,desktop,Windows,0
1007282,8014092,665.0489627009414,5005,mastercard,credit,523,62,5.9535811633441185,0.40805548204263253,msn.com,R,2,2,4,2,1,mobile,Windows,0
1030161,3902306,146.6846509195186,9664,visa,credit,378,95,100.56951677869996,106.4202491866761,msn.com,S,2,1,2,0,1,mobile,Android,0
1096456,10582009,71.91647267585101,3703,visa,credit,344,31,39.339858725855784,11.863383751160136,yahoo.com,S,4,0,2,0,5,desktop,Android,0
1038398,14698222,37.949744967091064,6111,mastercard,credit,445,92,5.381029159839684,21.559622903611324,msn.com,C,3,0,2,3,4,desktop,Windows,0
1034072,5293960,47.81388165125777,7389,mastercard,credit,512,18,23.009719560132872,10.170930039349242,yahoo.com,W,0,2,1,1,1,desktop,Windows,0
1036807,419436,9.691652567651019,7748,visa,debit,440,21,81.38435667188384,102.28157197389064,outlook.com,C,2,2,2,0,2,desktop,Windows,0
1062651,14459783,176.47279456232025,2068,mastercard,credit,505,72,26.171824089885725,25.67039390391504,iCloud.com,W,4,2,3,3,0,tablet,Windows,0
1087901,1076953,77.13673574010264,7777,amex,debit,408,15,29.759811081827674,51.188034951844095,aol.com,S,1,1,3,3,3,desktop,iOS,0
1052748,12151387,24.458643526987355,5821,visa,debit,169,72,11.87782822164466,20.969690658848204,outlook.com,W,4,2,2,3,5,desktop,Windows,0
1060746,13267503,142.5941419080135,1236,visa,credit,574,17,9.133802141118897,1.4113701095327382,hotmail.com,H,3,2,3,3,1,desktop,Android,0
1012644,11544735,33.80345911696786,4607,discover,credit,409,39,178.21970299322453,154.87946561155823,outlook.com,C,3,1,2,0,0,desktop,MacOS,0
1055412,1964741,74.07508069227713,2276,visa,debit,436,72,81.19431460879534,88.23828726248534,yahoo.com,H,0,0,4,3,2,desktop,Android,0
1002407,4405302,18.358486020264717,2377,discover,debit,470,45,108.92568400979918,94.5021072297159,msn.com,R,2,0,0,1,4,desktop,Windows,0
1094864,914647,49.68136233304166,2052,mastercard,credit,383,82,3.4628019150217586,6.519393612645224,aol.com,C,2,1,1,0,4,desktop,Windows,0
1018728,1016541,19.07625851651927,1712,mastercard,debit,473,60,14.526796151051077,1.6272090756020194,yahoo.com,C,0,0,2,2,3,desktop,MacOS,0
1035844,10923036,247.35179978631615,2851,discover,debit,237,23,39.09118885899877,63.06140199586923,hotmail.com,C,1,2,4,1,3,mobile,Android,0
1071427,7919047,38.85830525839819,8626,amex,credit,460,44,102.9262059450591,115.87712786082605,msn.com,H,3,1,3,3,2,desktop,MacOS,0
1026883,13517752,62.230395234993466,3009,visa,credit,566,58,12.764678609160885,20.321525592504692,msn.com,H,2,2,4,1,3,desktop,Windows,0
1052182,3009959,86.73869778110684,4989,amex,debit,481,36,116.07365334607866,120.87333762439292,msn.com,W,4,0,0,2,5,mobile,Android,0
1096176,6700054,61.500698741348536,9980,visa,credit,280,23,12.997732378549594,9.477060272103893,aol.com,C,0,0,0,3,3,desktop,MacOS,0
1061608,9285777,28.233411386808267,6288,discover,debit,265,67,2.816351091116983,9.99523815300437,msn.com,W,0,1,4,2,0,mobile,iOS,0
1018510,8852659,82.83192681475334,7416,visa,credit,509,76,64.56002329243208,68.6267443129759,outlook.com,C,4,1,0,2,2,desktop,Windows,0
1040663,8488590,67.2634385133149,9801,discover,debit,599,18,28.899579273492833,23.63752970396886,yahoo.com,C,1,0,0,0,1,desktop,MacOS,0
1028562,10419012,31.068726004753003,3486,discover,credit,463,51,14.125549832324246,0.9018637499364175,msn.com,S,4,0,4,0,5,mobile,MacOS,0
1067346,10195776,17.28452394529219,8257,visa,credit,154,10,54.72039445598822,44.59319798133866,aol.com,W,3,1,3,2,4,desktop,MacOS,0
1084297,13708458,33.28357726654114,5757,mastercard,debit,539,69,46.79507875759365,50.42734408332707,iCloud.com,S,4,0,1,1,2,mobile,Windows,0
1091102,15016515,12.133080799929516,8429,visa,credit,253,38,9.580000190579009,9.744676644042624,protonmail.com,R,2,2,3,0,1,desktop,MacOS,0
1056680,9375650,457.86634485127104,8309,visa,credit,423,53,54.55377484479099,42.985907208760565,gmail.com,W,3,0,2,1,5,desktop,Windows,0
1011095,2816114,18.574572320602616,5050,mastercard,debit,177,36,40.82568146786612,30.331577217816466,hotmail.com,W,2,1,3,0,3,desktop,Windows,0
1041205,11832853,26.512140250536902,2038,visa,credit,225,13,111.48518819117727,121.07712785272888,iCloud.com,H,0,1,4,2,3,desktop,MacOS,0
1059314,10887559,13.311327322063848,2064,visa,debit,401,94,58.42013561739326,55.34872609748424,gmail.com,W,1,0,0,2,5,desktop,Linux,0
1051869,15134846,36.14739994584878,5076,amex,credit,120,28,171.4338909607846,211.33021903202192,msn.com,C,2,1,4,2,1,mobile,Windows,0
1032925,2338282,140.5225126213562,2525,visa,credit,455,56,35.56619032716093,54.89369252829111,outlook.com,W,4,2,4,1,4,desktop,MacOS,0
1004076,8059403,73.11054648876855,5005,visa,debit,511,71,16.233261274414367,3.684949207086193,outlook.com,C,2,0,4,1,0,desktop,Windows,0
1073916,12693207,17.184055549268894,5381,visa,credit,369,57,22.53849380699388,8.897934241846741,msn.com,W,2,2,3,0,4,tablet,MacOS,0
1003577,10064889,10.237431214941822,7314,mastercard,debit,307,40,44.62952231654156,52.88868951600416,protonmail.com,C,0,0,2,0,1,desktop,iOS,0
1085971,10644064,134.02294106726373,2129,amex,credit,436,25,232.36732777279477,243.28433488215146,iCloud.com,R,0,2,3,1,3,mobile,Windows,0
1071745,683563,25.447149744162743,4538,visa,credit,360,16,14.927904982266377,12.695014418031402,protonmail.com,W,3,0,0,3,1,desktop,Windows,0
1055008,1183401,266.69239077315996,7439,visa,credit,562,12,107.63622412111357,112.40492861841268,iCloud.com,W,1,2,2,0,4,desktop,iOS,0
1009335,11551982,12.361447276251793,1540,amex,debit,327,44,66.15043837081006,59.39108642438402,gmail.com,R,2,1,4,0,1,mobile,MacOS,0
1090053,1547876,297.45985446629845,3575,discover,credit,507,10,74.48881049349055,60.75505544701939,msn.com,S,3,2,0,3,2,desktop,Windows,0
1006114,11205018,42.43775757976634,7881,amex,credit,389,10,12.730439756412752,0.9060749937964463,aol.com,C,3,1,4,2,1,desktop,MacOS,0
1048599,13334606,39.58019560650553,8451,visa,credit,144,53,12.421290021657235,9.262162435839015,outlook.com,C,1,2,4,0,2,desktop,Android,0
1033939,13338994,47.52535947341261,1009,mastercard,credit,190,72,60.15453861097853,66.0828529292403,yahoo.com,W,0,0,0,1,2,mobile,Windows,0
1057295,11462135,127.63484089833948,5209,discover,credit,117,18,43.037506955771335,43.33331567200851,hotmail.com,W,0,2,4,0,1,mobile,Windows,0
1020773,1146417,219.11146437098222,8202,amex,debit,324,52,7.954542540337442,10.959512995036857,hotmail.com,S,0,2,4,3,3,mobile,Windows,0
1080913,1158491,93.28866200994716,6005,visa,credit,318,98,71.64530253877773,70.7544556937601,yahoo.com,W,2,1,4,3,0,mobile,iOS,0
1029164,688547,51.18483617850977,2997,discover,credit,359,80,4.984447346400335,3.489724665704361,iCloud.com,S,3,1,1,1,1,desktop,Windows,0
1009859,1346693,39.19726206886924,3939,visa,credit,116,78,20.875948783211303,4.093701163975233,iCloud.com,C,4,1,4,1,2,desktop,iOS,0
1086315,14245002,13.859683291088572,4951,discover,credit,408,33,19.795163124342075,21.56516953094263,gmail.com,C,1,0,4,0,0,mobile,Windows,0
1052165,12792584,4.649449148627788,8773,visa,debit,520,95,7.306171980563627,1.1951144004879861,outlook.com,W,1,0,2,3,2,desktop,Windows,0
1050658,9083536,566.0057849670964,3908,amex,debit,315,75,4.409766002996538,23.66595695361747,msn.com,W,1,0,1,1,2,desktop,MacOS,0
1095302,6676452,1035.3702637946278,2170,visa,credit,354,45,75.13887635006714,79.49358842816252,msn.com,S,0,2,4,1,2,desktop,Windows,0
1085291,8269632,313.5873796855082,3063,discover,credit,185,91,100.04493977548505,92.694036882152,yahoo.com,H,0,0,1,3,3,mobile,Linux,0
1078930,14666804,72.14334394897543,4608,visa,credit,516,28,35.980189143063704,34.034954149467026,aol.com,W,2,1,2,3,0,mobile,Windows,0
1093996,3456473,90.73172979110491,7757,discover,debit,502,43,53.95917930730765,45.678362176537824,yahoo.com,W,3,1,4,2,0,mobile,Android,0
1018953,7655916,20.62041401222572,5258,visa,credit,370,69,36.72227379829003,31.44123431750719,yahoo.com,W,1,1,0,0,1,desktop,Windows,0
1056289,7074629,40.25095430369774,2597,discover,debit,424,98,146.08545425295088,152.3935704573343,iCloud.com,C,1,2,2,2,2,desktop,Windows,0
1003206,8754352,86.50431394762602,9712,mastercard,credit,586,99,32.44387161226177,26.73531948526864,msn.com,C,0,0,0,3,3,mobile,Windows,0
1065488,7614506,14.039197050253483,5315,mastercard,credit,585,19,35.21266464514721,28.915105806004785,protonmail.com,C,0,0,2,1,3,tablet,Windows,0
1005630,14709664,27.25870306265299,3880,mastercard,debit,359,37,58.93114425677126,71.06183665406849,iCloud.com,R,4,0,0,1,3,desktop,Windows,0
1085006,11138546,193.08634667821593,3720,amex,debit,551,64,72.46645802861467,89.10971580140979,yahoo.com,R,2,1,1,3,3,mobile,Windows,0
1099283,132207,187.31855771848095,9354,discover,debit,320,61,66.55764736033143,71.82331897624007,iCloud.com,H,10,8,1,3,5,mobile,MacOS,1
1072781,424761,85.26800445459193,6358,visa,debit,507,69,7.9381509632902025,4.853690120176092,iCloud.com,W,1,2,1,1,3,mobile,Windows,0
1032735,13149902,295.59794701258505,6352,amex,debit,542,80,11.17569912207506,10.661118082377284,protonmail.com,W,0,1,2,3,2,mobile,Windows,0
1032145,4823291,13.630821994991505,5957,mastercard,credit,123,89,239.6141579094485,277.25824057310933,protonmail.com,W,1,2,1,3,1,tablet,Windows,0
1082418,8491594,4.891035665836505,3093,visa,debit,591,87,27.046241054254907,19.395434405202593,protonmail.com,W,3,0,1,1,2,mobile,Windows,0
1058360,1705037,70.3252016382041,5651,mastercard,credit,207,23,36.67832643646006,34.744636816810335,msn.com,W,4,0,4,3,3,mobile,Android,0
1057033,7160951,9.55243774008775,4343,amex,credit,511,72,39.45467409646062,45.55607971551816,protonmail.com,W,0,1,1,1,4,desktop,Android,0
1004112,15385045,11.753363604747909,9185,mastercard,credit,307,47,45.19979417986593,23.36492959128333,outlook.com,R,1,1,0,3,1,desktop,Windows,0
1022455,14957804,71.44461458315556,7591,amex,credit,127,53,43.128272698330186,20.973865285788595,iCloud.com,W,2,0,0,1,4,mobile,Android,0
1043319,5863820,61.400472085807856,9339,discover,debit,526,75,21.439761421303043,19.294913473564748,outlook.com,H,2,0,2,3,1,desktop,Windows,0
1099166,404703,258.0938561211285,3992,discover,debit,315,28,458.75656314887067,457.9781245002836,tempmail.com,W,13,8,4,2,1,mobile,Android,1
1092929,6437734,132.4705440566446,6037,mastercard,credit,457,32,51.178637439872595,47.4464776839763,gmail.com,W,2,1,2,2,2,desktop,Windows,0
1025874,4156549,21.319361770102056,7479,mastercard,debit,448,26,17.56772033166726,28.074325313346556,hotmail.com,H,0,1,3,2,1,desktop,Windows,0
1045134,3771365,7.8011126672625055,2656,discover,credit,278,76,23.98879575944558,15.043855951691492,aol.com,W,4,0,0,0,5,desktop,Windows,0
1085443,6587205,37.56079735020289,5533,amex,credit,436,66,135.1187637851007,155.68013291293505,hotmail.com,W,0,0,2,1,3,desktop,Windows,0
1088439,29129,2.038578825722675,3234,mastercard,debit,100,35,29.994775227923576,61.8401525993928,msn.com,H,2,1,1,1,4,desktop,iOS,0
1057205,3350883,3.298118183555034,5254,discover,credit,462,76,83.80381400747274,70.42217124046947,iCloud.com,C,2,1,0,3,0,desktop,MacOS,0
1081008,11985285,44.816601846409064,8596,visa,debit,190,44,87.90416021255714,79.87788394314123,iCloud.com,S,0,0,4,1,5,mobile,MacOS,0
1022218,5431786,57.86162036466341,4266,mastercard,credit,449,35,26.127707625870705,11.48716130474649,aol.com,C,1,2,0,3,5,desktop,Android,0
1087087,7484507,227.51906745056317,7721,discover,credit,235,97,57.1025735251961,50.376246391546104,hotmail.com,W,0,0,3,3,4,desktop,Android,0
1068868,9532189,35.90630472058192,9503,amex,credit,433,30,14.007031956812597,9.27267540645451,msn.com,H,0,0,4,3,5,desktop,Windows,0
1051943,13341933,55.23791770540235,7179,mastercard,credit,525,10,21.79078351335166,24.80737331918349,outlook.com,C,2,1,3,3,2,mobile,Windows,0
1048586,10900746,198.04333653952168,1187,visa,credit,351,74,4.147049170067583,13.09447838589465,gmail.com,C,2,0,0,0,4,mobile,Android,0
1016772,14890660,132.22164125841752,6656,amex,debit,100,80,92.94319313353101,82.74618577965458,protonmail.com,W,0,2,3,2,1,mobile,MacOS,0
1079036,13683094,159.10131551656997,6603,mastercard,credit,490,48,39.55649680126441,45.07955621355515,protonmail.com,W,4,1,2,0,3,tablet,Linux,0
1036126,12353635,14.482436362332443,1583,discover,credit,123,39,82.52800116396503,88.28365854036414,iCloud.com,C,4,1,3,2,3,mobile,Windows,0
1038669,5440601,35.47217265393888,8246,amex,credit,235,98,11.808944194068047,12.248892803328935,iCloud.com,H,2,0,1,1,0,desktop,Windows,0
1034094,13793354,94.34607459039704,1522,amex,debit,418,84,7.5965535312871,4.828038900578006,msn.com,W,4,1,1,3,2,desktop,MacOS,0
1055046,10794271,39.65366740810754,4489,visa,credit,591,88,5.929240672235047,7.352367011655231,protonmail.com,C,3,2,3,2,3,mobile,Windows,0
1027215,4752201,153.28034723646314,8753,visa,debit,533,16,54.62373018340961,62.959756242967224,aol.com,H,2,2,0,3,1,desktop,Windows,0
1050802,12635393,33.24882729321809,8816,visa,credit,263,90,6.7936961335033725,9.220561888265836,aol.com,W,1,1,0,3,3,tablet,Windows,0
1027257,13128537,12.620761921401504,5649,visa,credit,406,59,25.104641575948733,51.9496216325964,outlook.com,C,1,2,3,0,0,desktop,Windows,0
1004959,12269097,133.216216294012,8813,amex,credit,259,92,136.93249995223104,124.02772272983417,iCloud.com,H,1,1,0,0,4,desktop,Android,0
1078183,10256482,14.620860163046999,7188,discover,credit,411,96,28.589938240776036,38.21843520045526,protonmail.com,H,0,2,2,1,2,desktop,iOS,0
1017223,8734514,8.11542049305236,6612,mastercard,credit,375,20,38.463451266676415,40.73583414288326,aol.com,W,2,1,4,3,1,tablet,iOS,0
1071301,10667291,229.16107226092868,2655,discover,credit,221,22,26.584193449833105,22.994080731019245,aol.com,C,0,1,0,0,5,desktop,MacOS,0
1034189,5883096,171.5285018698059,3704,discover,debit,542,39,27.95486174317104,34.77335686226659,gmail.com,W,0,1,3,2,0,mobile,MacOS,0
1009966,5565126,25.13383628564417,4442,amex,credit,185,31,5.203784098350315,2.131962602929039,protonmail.com,W,1,1,4,1,5,desktop,MacOS,0
1015624,5905515,43.719257550595216,3253,discover,credit,588,75,60.292232490199346,54.32457692702578,outlook.com,S,1,2,1,2,1,desktop,Windows,0
1039309,560245,24.318491362120387,9510,mastercard,credit,543,28,3.7226024638721906,2.8340824465838996,yahoo.com,C,0,1,2,3,3,mobile,Android,0
1033709,1538286,45.326659034197284,7335,discover,credit,509,62,25.164670432082666,41.59019975247173,iCloud.com,H,0,2,3,2,1,mobile,MacOS,0
1006641,3501858,313.5960632215155,9995,amex,debit,541,57,200.8737740154105,190.30764681106376,iCloud.com,W,1,2,4,1,1,desktop,Windows,0
1084482,12937225,59.427569001899315,5502,discover,debit,260,28,19.963419915011745,10.807136589478958,aol.com,C,1,1,0,2,0,mobile,Windows,0
1044436,2341354,77.25704286682658,6794,discover,debit,544,95,46.826872339958165,51.328409806745334,protonmail.com,C,1,1,3,2,1,mobile,Linux,0
1096178,14787844,17.658861135907674,6187,discover,debit,522,55,4.759992241681846,5.006001203885491,aol.com,S,3,0,0,0,3,desktop,Windows,0
1010002,4548105,38.17744665701217,3628,discover,debit,118,24,339.29851589424396,376.32106862388633,hotmail.com,C,0,2,1,1,2,mobile,Windows,0
1009765,3614483,174.49881349006196,6718,amex,debit,181,69,47.57451133732757,29.88984046774232,aol.com,S,3,1,2,0,5,mobile,Windows,0
1063788,4622890,19.617662190372027,7431,amex,credit,112,31,64.29406220117293,56.9495525450404,yahoo.com,R,0,2,4,0,1,desktop,Android,0
1016442,13317673,657.4736519566035,6936,visa,credit,543,88,61.947231517549596,80.63252030465786,iCloud.com,R,4,2,4,3,4,mobile,Windows,0
1086336,5809497,5.701379324531503,6747,amex,credit,446,92,14.346545000000216,3.200513961767271,aol.com,H,0,2,1,2,3,desktop,Windows,0
1023397,2274343,37.804726090878745,7226,amex,credit,134,17,34.76839363957869,55.25671006204717,protonmail.com,S,3,2,1,1,2,mobile,Android,0
1053839,9555447,50.09566597802804,7195,visa,debit,475,14,10.916893818230397,18.078067138635056,outlook.com,C,0,1,3,3,0,mobile,MacOS,0
1002696,3619984,63.46370204410133,4170,mastercard,credit,328,96,36.855787114844865,17.65162371812756,yahoo.com,H,1,0,2,3,0,desktop,Windows,0
1028793,8561587,2.9330102378690857,6018,visa,debit,322,89,157.05666083335922,184.42880594756602,gmail.com,S,0,0,1,3,4,desktop,MacOS,0
1025107,5831039,32.867767404549674,4374,mastercard,debit,545,68,133.67249606727574,142.12909247706412,aol.com,H,2,1,0,0,2,desktop,Windows,0
1073667,8130989,56.859058045882136,8026,visa,debit,580,67,12.086944236475265,4.741093316968149,aol.com,W,2,1,0,0,3,tablet,Windows,0
1008498,5372042,608.7584848823798,6977,discover,credit,217,37,32.48484743960625,44.30534982430018,gmail.com,S,0,2,1,1,1,desktop,Android,0
1048657,760964,33.923570517005174,8695,amex,credit,466,66,151.23612216088995,158.72424335131498,iCloud.com,H,3,1,3,2,0,desktop,Android,0
1097138,75746,589.0632927494198,9982,amex,debit,424,10,445.8383998052915,527.1542442841414,sharklasers.com,C,12,7,0,3,5,mobile,iOS,1
1024767,14893538,12.719660907499248,8935,visa,credit,130,53,50.531686638161844,52.54343321223528,outlook.com,R,2,1,0,2,2,desktop,Linux,0
1039879,12628532,67.72861411447491,2009,visa,debit,307,36,26.95312809677275,42.93350169045163,gmail.com,C,1,0,4,3,4,mobile,Windows,0
1084084,5122850,33.269058210272604,7891,visa,debit,178,98,50.39550433345169,44.08905622338116,msn.com,C,4,0,3,2,1,mobile,Windows,0
1096005,15524946,6.363941961161517,9079,visa,debit,300,85,38.662504930996036,33.384005026783896,iCloud.com,H,1,1,3,3,4,desktop,iOS,0
1074974,14943694,31.5385847174071,9748,visa,credit,118,87,8.006057000449939,24.96380314779092,protonmail.com,R,3,1,4,2,4,desktop,Windows,0
1043722,4914734,102.72177982191671,3412,visa,credit,140,97,52.39542598899941,66.3995312585087,hotmail.com,C,0,1,3,2,5,desktop,Windows,0
1048566,6207448,5.6002374711700265,7660,visa,credit,199,48,52.65396528067391,62.30589152523127,aol.com,C,1,2,4,0,4,desktop,Windows,0
1005028,7875423,64.74448889183128,2490,amex,credit,227,52,11.410056852662898,19.840857129768843,gmail.com,S,1,0,0,0,1,mobile,MacOS,0
1079637,11594678,23.579400096228184,9238,visa,debit,476,58,5.39093396225409,6.769986378807852,gmail.com,C,0,1,4,2,1,desktop,Android,0
1072354,749285,38.45527062609681,8589,amex,debit,327,84,31.614235016111515,13.539672204339869,yahoo.com,R,4,2,3,2,0,desktop,Windows,0
1010745,11252145,97.33340785564603,5925,amex,credit,388,16,84.55021254089995,94.53635492011908,aol.com,C,4,1,4,3,0,desktop,Windows,0
1055178,4898774,44.09165828119558,6290,mastercard,debit,513,54,42.660212751665036,23.172238821413195,outlook.com,C,1,0,1,3,3,mobile,Windows,0
1075396,8880744,5.8619136812977715,4629,mastercard,credit,447,67,314.93281981239517,268.490509741769,aol.com,W,1,0,4,3,2,desktop,iOS,0
1043315,1945761,72.64001039986422,4551,discover,credit,419,36,120.96143230792813,116.0688095957417,msn.com,C,2,0,3,3,2,desktop,Windows,0
1043201,5824617,72.58177121669308,9584,discover,debit,371,93,1.1648788324193031,8.428379265697565,outlook.com,W,3,1,0,0,0,desktop,MacOS,0
1049986,15101396,15.340382123439241,2972,visa,credit,393,78,86.8483529362882,84.28823806335986,iCloud.com,H,4,2,1,3,2,desktop,MacOS,0
1092688,9255636,27.223453078611744,7772,discover,debit,180,60,18.88522826269567,18.52301391810879,msn.com,C,1,0,0,1,2,mobile,Android,0
1040178,11488219,59.67585764834966,5343,amex,debit,251,16,26.011834477332847,17.41714062213883,yahoo.com,C,3,1,4,3,3,mobile,Windows,0
1054795,12491688,81.11927942754443,5914,mastercard,credit,593,40,77.87526377717755,72.21244235235088,aol.com,S,1,2,1,2,4,mobile,Windows,0
1032286,6867325,201.10082620688547,3699,amex,credit,146,56,56.220366564194045,53.002292082065416,gmail.com,C,3,1,1,1,1,desktop,MacOS,0
